country,sex,edu_lfs,dos_lfs,oecd,regionb,oecdb,fborn,number
HUN,1,1,1,1,EURO,0,1,3615
HUN,1,2,1,1,EURO,0,1,8213
HUN,1,3,1,1,EURO,0,1,3207
HUN,1,1,2,1,EURO,0,1,2777
HUN,1,2,2,1,EURO,0,1,8988
HUN,1,3,2,1,EURO,0,1,3864
HUN,1,1,3,1,EURO,0,1,15794
HUN,1,2,3,1,EURO,0,1,59085
HUN,1,3,3,1,EURO,0,1,30270
HUN,1,1,99,1,EURO,0,1,2909
HUN,1,2,99,1,EURO,0,1,8788
HUN,1,3,99,1,EURO,0,1,2792
HUN,2,1,1,1,EURO,0,1,3463
HUN,2,2,1,1,EURO,0,1,6874
HUN,2,3,1,1,EURO,0,1,3920
HUN,2,1,2,1,EURO,0,1,3479
HUN,2,2,2,1,EURO,0,1,9521
HUN,2,3,2,1,EURO,0,1,4838
HUN,2,1,3,1,EURO,0,1,25919
HUN,2,2,3,1,EURO,0,1,56878
HUN,2,3,3,1,EURO,0,1,32456
HUN,2,1,99,1,EURO,0,1,3183
HUN,2,2,99,1,EURO,0,1,7052
HUN,2,3,99,1,EURO,0,1,3219
HUN,1,1,0,1,EURO,1,0,1010968
HUN,1,2,0,1,EURO,1,0,2128179
HUN,1,3,0,1,EURO,1,0,590152
HUN,2,1,0,1,EURO,1,0,1534195
HUN,2,2,0,1,EURO,1,0,1923284
HUN,2,3,0,1,EURO,1,0,762086
HUN,1,1,1,1,EURO,1,1,1021
HUN,1,2,1,1,EURO,1,1,5162
HUN,1,3,1,1,EURO,1,1,3637
HUN,1,1,2,1,EURO,1,1,722
HUN,1,2,2,1,EURO,1,1,2003
HUN,1,3,2,1,EURO,1,1,1654
HUN,1,1,3,1,EURO,1,1,5000
HUN,1,2,3,1,EURO,1,1,9369
HUN,1,3,3,1,EURO,1,1,7032
HUN,1,1,99,1,EURO,1,1,1789
HUN,1,2,99,1,EURO,1,1,5463
HUN,1,3,99,1,EURO,1,1,1919
HUN,2,1,1,1,EURO,1,1,848
HUN,2,2,1,1,EURO,1,1,4151
HUN,2,3,1,1,EURO,1,1,2230
HUN,2,1,2,1,EURO,1,1,600
HUN,2,2,2,1,EURO,1,1,1437
HUN,2,3,2,1,EURO,1,1,982
HUN,2,1,3,1,EURO,1,1,9505
HUN,2,2,3,1,EURO,1,1,11631
HUN,2,3,3,1,EURO,1,1,6485
HUN,2,1,99,1,EURO,1,1,2106
HUN,2,2,99,1,EURO,1,1,4302
HUN,2,3,99,1,EURO,1,1,2066
HUN,1,1,1,1,NOAM,1,1,53
HUN,1,2,1,1,NOAM,1,1,363
HUN,1,3,1,1,NOAM,1,1,647
HUN,1,1,2,1,NOAM,1,1,61
HUN,1,2,2,1,NOAM,1,1,129
HUN,1,3,2,1,NOAM,1,1,335
HUN,1,1,3,1,NOAM,1,1,200
HUN,1,2,3,1,NOAM,1,1,428
HUN,1,3,3,1,NOAM,1,1,590
HUN,1,1,99,1,NOAM,1,1,156
HUN,1,2,99,1,NOAM,1,1,604
HUN,1,3,99,1,NOAM,1,1,374
HUN,2,1,1,1,NOAM,1,1,36
HUN,2,2,1,1,NOAM,1,1,262
HUN,2,3,1,1,NOAM,1,1,366
HUN,2,1,2,1,NOAM,1,1,34
HUN,2,2,2,1,NOAM,1,1,68
HUN,2,3,2,1,NOAM,1,1,151
HUN,2,1,3,1,NOAM,1,1,252
HUN,2,2,3,1,NOAM,1,1,356
HUN,2,3,3,1,NOAM,1,1,372
HUN,2,1,99,1,NOAM,1,1,173
HUN,2,2,99,1,NOAM,1,1,431
HUN,2,3,99,1,NOAM,1,1,372
HUN,1,2,1,1,OCEA,0,1,2
HUN,1,3,1,1,OCEA,0,1,2
HUN,1,2,2,1,OCEA,0,1,2
HUN,1,2,3,1,OCEA,0,1,8
HUN,1,3,3,1,OCEA,0,1,2
HUN,2,2,2,1,OCEA,0,1,2
HUN,2,1,3,1,OCEA,0,1,1
HUN,2,2,3,1,OCEA,0,1,4
HUN,1,1,1,1,OCEA,1,1,6
HUN,1,2,1,1,OCEA,1,1,35
HUN,1,3,1,1,OCEA,1,1,65
HUN,1,1,2,1,OCEA,1,1,15
HUN,1,2,2,1,OCEA,1,1,18
HUN,1,3,2,1,OCEA,1,1,19
HUN,1,1,3,1,OCEA,1,1,27
HUN,1,2,3,1,OCEA,1,1,95
HUN,1,3,3,1,OCEA,1,1,73
HUN,1,1,99,1,OCEA,1,1,16
HUN,1,2,99,1,OCEA,1,1,34
HUN,1,3,99,1,OCEA,1,1,22
HUN,2,1,1,1,OCEA,1,1,7
HUN,2,2,1,1,OCEA,1,1,9
HUN,2,3,1,1,OCEA,1,1,39
HUN,2,1,2,1,OCEA,1,1,1
HUN,2,2,2,1,OCEA,1,1,18
HUN,2,3,2,1,OCEA,1,1,5
HUN,2,1,3,1,OCEA,1,1,21
HUN,2,2,3,1,OCEA,1,1,76
HUN,2,3,3,1,OCEA,1,1,33
HUN,2,1,99,1,OCEA,1,1,9
HUN,2,2,99,1,OCEA,1,1,36
HUN,2,3,99,1,OCEA,1,1,23
HUN,1,1,1,1,SCAC,0,1,23
HUN,1,2,1,1,SCAC,0,1,155
HUN,1,3,1,1,SCAC,0,1,192
HUN,1,1,2,1,SCAC,0,1,15
HUN,1,2,2,1,SCAC,0,1,91
HUN,1,3,2,1,SCAC,0,1,94
HUN,1,1,3,1,SCAC,0,1,65
HUN,1,2,3,1,SCAC,0,1,322
HUN,1,3,3,1,SCAC,0,1,411
HUN,1,1,99,1,SCAC,0,1,63
HUN,1,2,99,1,SCAC,0,1,157
HUN,1,3,99,1,SCAC,0,1,65
HUN,2,1,1,1,SCAC,0,1,19
HUN,2,2,1,1,SCAC,0,1,102
HUN,2,3,1,1,SCAC,0,1,147
HUN,2,1,2,1,SCAC,0,1,14
HUN,2,2,2,1,SCAC,0,1,46
HUN,2,3,2,1,SCAC,0,1,46
HUN,2,1,3,1,SCAC,0,1,97
HUN,2,2,3,1,SCAC,0,1,331
HUN,2,3,3,1,SCAC,0,1,238
HUN,2,1,99,1,SCAC,0,1,67
HUN,2,2,99,1,SCAC,0,1,119
HUN,2,3,99,1,SCAC,0,1,64
HUN,1,1,1,1,SCAC,1,1,1
HUN,1,2,1,1,SCAC,1,1,32
HUN,1,3,1,1,SCAC,1,1,96
HUN,1,1,2,1,SCAC,1,1,1
HUN,1,2,2,1,SCAC,1,1,12
HUN,1,3,2,1,SCAC,1,1,26
HUN,1,1,3,1,SCAC,1,1,9
HUN,1,2,3,1,SCAC,1,1,60
HUN,1,3,3,1,SCAC,1,1,51
HUN,1,1,99,1,SCAC,1,1,8
HUN,1,2,99,1,SCAC,1,1,63
HUN,1,3,99,1,SCAC,1,1,41
HUN,2,1,1,1,SCAC,1,1,2
HUN,2,2,1,1,SCAC,1,1,14
HUN,2,3,1,1,SCAC,1,1,48
HUN,2,1,2,1,SCAC,1,1,1
HUN,2,2,2,1,SCAC,1,1,3
HUN,2,3,2,1,SCAC,1,1,13
HUN,2,1,3,1,SCAC,1,1,10
HUN,2,2,3,1,SCAC,1,1,22
HUN,2,3,3,1,SCAC,1,1,33
HUN,2,1,99,1,SCAC,1,1,16
HUN,2,2,99,1,SCAC,1,1,52
HUN,2,3,99,1,SCAC,1,1,46
HUN,1,2,1,1,UNK,0,99,1
HUN,1,3,2,1,UNK,0,99,1
HUN,1,1,3,1,UNK,0,99,108
HUN,1,2,3,1,UNK,0,99,109
HUN,1,3,3,1,UNK,0,99,19
HUN,1,1,99,1,UNK,0,99,3
HUN,1,2,99,1,UNK,0,99,8
HUN,1,3,99,1,UNK,0,99,2
HUN,2,2,1,1,UNK,0,99,1
HUN,2,2,2,1,UNK,0,99,1
HUN,2,1,3,1,UNK,0,99,110
HUN,2,2,3,1,UNK,0,99,81
HUN,2,3,3,1,UNK,0,99,18
HUN,2,1,99,1,UNK,0,99,2
HUN,2,2,99,1,UNK,0,99,6
HUN,2,3,99,1,UNK,0,99,2
IRL,1,1,1,1,AFRI,0,1,288
IRL,1,2,1,1,AFRI,0,1,700
IRL,1,3,1,1,AFRI,0,1,1445
IRL,1,99,1,1,AFRI,0,1,128
IRL,1,1,2,1,AFRI,0,1,299
IRL,1,2,2,1,AFRI,0,1,737
IRL,1,3,2,1,AFRI,0,1,1104
IRL,1,99,2,1,AFRI,0,1,85
IRL,1,1,3,1,AFRI,0,1,537
IRL,1,2,3,1,AFRI,0,1,1667
IRL,1,3,3,1,AFRI,0,1,2747
IRL,1,99,3,1,AFRI,0,1,142
IRL,1,1,99,1,AFRI,0,1,1984
IRL,1,2,99,1,AFRI,0,1,4852
IRL,1,3,99,1,AFRI,0,1,5511
IRL,1,99,99,1,AFRI,0,1,1324
IRL,2,1,1,1,AFRI,0,1,336
IRL,2,2,1,1,AFRI,0,1,741
IRL,2,3,1,1,AFRI,0,1,1310
IRL,2,99,1,1,AFRI,0,1,115
IRL,2,1,2,1,AFRI,0,1,322
IRL,2,2,2,1,AFRI,0,1,741
IRL,2,3,2,1,AFRI,0,1,911
IRL,2,99,2,1,AFRI,0,1,93
IRL,2,1,3,1,AFRI,0,1,533
IRL,2,2,3,1,AFRI,0,1,1557
IRL,2,3,3,1,AFRI,0,1,2492
IRL,2,99,3,1,AFRI,0,1,165
IRL,2,1,99,1,AFRI,0,1,2305
IRL,2,2,99,1,AFRI,0,1,5443
IRL,2,3,99,1,AFRI,0,1,5355
IRL,2,99,99,1,AFRI,0,1,1381
IRL,1,1,1,1,ASIA,0,1,700
IRL,1,2,1,1,ASIA,0,1,1389
IRL,1,3,1,1,ASIA,0,1,5063
IRL,1,99,1,1,ASIA,0,1,304
IRL,1,1,2,1,ASIA,0,1,394
IRL,1,2,2,1,ASIA,0,1,933
IRL,1,3,2,1,ASIA,0,1,2440
IRL,1,99,2,1,ASIA,0,1,115
IRL,1,1,3,1,ASIA,0,1,771
IRL,1,2,3,1,ASIA,0,1,1546
IRL,1,3,3,1,ASIA,0,1,3395
IRL,1,99,3,1,ASIA,0,1,163
IRL,1,1,99,1,ASIA,0,1,3907
IRL,1,2,99,1,ASIA,0,1,6565
IRL,1,3,99,1,ASIA,0,1,11828
IRL,1,99,99,1,ASIA,0,1,2215
IRL,2,1,1,1,ASIA,0,1,654
IRL,2,2,1,1,ASIA,0,1,1201
IRL,2,3,1,1,ASIA,0,1,4612
IRL,2,99,1,1,ASIA,0,1,246
IRL,2,1,2,1,ASIA,0,1,533
IRL,2,2,2,1,ASIA,0,1,744
IRL,2,3,2,1,ASIA,0,1,2597
IRL,2,99,2,1,ASIA,0,1,116
IRL,2,1,3,1,ASIA,0,1,788
IRL,2,2,3,1,ASIA,0,1,1408
IRL,2,3,3,1,ASIA,0,1,3921
IRL,2,99,3,1,ASIA,0,1,160
IRL,2,1,99,1,ASIA,0,1,3282
IRL,2,2,99,1,ASIA,0,1,4957
IRL,2,3,99,1,ASIA,0,1,11592
IRL,2,99,99,1,ASIA,0,1,1901
IRL,1,1,1,1,ASIA,1,1,22
IRL,1,2,1,1,ASIA,1,1,71
IRL,1,3,1,1,ASIA,1,1,222
IRL,1,99,1,1,ASIA,1,1,12
IRL,1,1,2,1,ASIA,1,1,6
IRL,1,2,2,1,ASIA,1,1,21
IRL,1,3,2,1,ASIA,1,1,41
IRL,1,99,2,1,ASIA,1,1,3
IRL,1,1,3,1,ASIA,1,1,23
IRL,1,2,3,1,ASIA,1,1,40
IRL,1,3,3,1,ASIA,1,1,91
IRL,1,99,3,1,ASIA,1,1,4
IRL,1,1,99,1,ASIA,1,1,35
IRL,1,2,99,1,ASIA,1,1,75
IRL,1,3,99,1,ASIA,1,1,196
IRL,1,99,99,1,ASIA,1,1,41
IRL,2,1,1,1,ASIA,1,1,32
IRL,2,2,1,1,ASIA,1,1,97
IRL,2,3,1,1,ASIA,1,1,482
IRL,2,99,1,1,ASIA,1,1,24
IRL,2,1,2,1,ASIA,1,1,5
IRL,2,2,2,1,ASIA,1,1,49
IRL,2,3,2,1,ASIA,1,1,164
IRL,2,99,2,1,ASIA,1,1,2
IRL,2,1,3,1,ASIA,1,1,14
IRL,2,2,3,1,ASIA,1,1,92
IRL,2,3,3,1,ASIA,1,1,260
IRL,2,99,3,1,ASIA,1,1,3
IRL,2,1,99,1,ASIA,1,1,59
IRL,2,2,99,1,ASIA,1,1,105
IRL,2,3,99,1,ASIA,1,1,371
IRL,2,99,99,1,ASIA,1,1,57
IRL,1,1,1,1,EURO,0,1,877
IRL,1,2,1,1,EURO,0,1,2628
IRL,1,3,1,1,EURO,0,1,2600
IRL,1,99,1,1,EURO,0,1,320
IRL,1,1,2,1,EURO,0,1,472
IRL,1,2,2,1,EURO,0,1,1235
IRL,1,3,2,1,EURO,0,1,850
IRL,1,99,2,1,EURO,0,1,109
IRL,1,1,3,1,EURO,0,1,747
IRL,1,2,3,1,EURO,0,1,1947
IRL,1,3,3,1,EURO,0,1,1757
IRL,1,99,3,1,EURO,0,1,159
IRL,1,1,99,1,EURO,0,1,2977
IRL,1,2,99,1,EURO,0,1,5792
IRL,1,3,99,1,EURO,0,1,3337
IRL,1,99,99,1,EURO,0,1,1924
IRL,2,1,1,1,EURO,0,1,633
IRL,2,2,1,1,EURO,0,1,1994
IRL,2,3,1,1,EURO,0,1,3360
IRL,2,99,1,1,EURO,0,1,282
IRL,2,1,2,1,EURO,0,1,441
IRL,2,2,2,1,EURO,0,1,1106
IRL,2,3,2,1,EURO,0,1,1377
IRL,2,99,2,1,EURO,0,1,106
IRL,2,1,3,1,EURO,0,1,614
IRL,2,2,3,1,EURO,0,1,1505
IRL,2,3,3,1,EURO,0,1,2353
IRL,2,99,3,1,EURO,0,1,150
IRL,2,1,99,1,EURO,0,1,2500
IRL,2,2,99,1,EURO,0,1,4811
IRL,2,3,99,1,EURO,0,1,4541
IRL,2,99,99,1,EURO,0,1,1652
IRL,1,1,0,1,EURO,1,0,498575
IRL,1,2,0,1,EURO,1,0,475127
IRL,1,3,0,1,EURO,1,0,374161
IRL,1,99,0,1,EURO,1,0,100413
IRL,2,1,0,1,EURO,1,0,441191
IRL,2,2,0,1,EURO,1,0,489103
IRL,2,3,0,1,EURO,1,0,474912
IRL,2,99,0,1,EURO,1,0,98662
IRL,1,1,1,1,EURO,1,1,2883
IRL,1,2,1,1,EURO,1,1,9140
IRL,1,3,1,1,EURO,1,1,14299
IRL,1,99,1,1,EURO,1,1,805
IRL,1,1,2,1,EURO,1,1,4229
IRL,1,2,2,1,EURO,1,1,13196
IRL,1,3,2,1,EURO,1,1,10592
IRL,1,99,2,1,EURO,1,1,967
IRL,1,1,3,1,EURO,1,1,14554
IRL,1,2,3,1,EURO,1,1,30533
IRL,1,3,3,1,EURO,1,1,30503
IRL,1,99,3,1,EURO,1,1,2021
IRL,1,1,99,1,EURO,1,1,24925
IRL,1,2,99,1,EURO,1,1,46813
IRL,1,3,99,1,EURO,1,1,24916
IRL,1,99,99,1,EURO,1,1,9211
IRL,2,1,1,1,EURO,1,1,2418
IRL,2,2,1,1,EURO,1,1,8380
IRL,2,3,1,1,EURO,1,1,16132
IRL,2,99,1,1,EURO,1,1,811
IRL,2,1,2,1,EURO,1,1,3710
IRL,2,2,2,1,EURO,1,1,12581
IRL,2,3,2,1,EURO,1,1,14877
IRL,2,99,2,1,EURO,1,1,1012
IRL,2,1,3,1,EURO,1,1,13065
IRL,2,2,3,1,EURO,1,1,29462
IRL,2,3,3,1,EURO,1,1,37563
IRL,2,99,3,1,EURO,1,1,2132
IRL,2,1,99,1,EURO,1,1,22302
IRL,2,2,99,1,EURO,1,1,44413
IRL,2,3,99,1,EURO,1,1,33856
IRL,2,99,99,1,EURO,1,1,9379
IRL,1,1,1,1,NOAM,1,1,107
IRL,1,2,1,1,NOAM,1,1,479
IRL,1,3,1,1,NOAM,1,1,1565
IRL,1,99,1,1,NOAM,1,1,37
IRL,1,1,2,1,NOAM,1,1,151
IRL,1,2,2,1,NOAM,1,1,263
IRL,1,3,2,1,NOAM,1,1,608
IRL,1,99,2,1,NOAM,1,1,36
IRL,1,1,3,1,NOAM,1,1,894
IRL,1,2,3,1,NOAM,1,1,1675
IRL,1,3,3,1,NOAM,1,1,2706
IRL,1,99,3,1,NOAM,1,1,137
IRL,1,1,99,1,NOAM,1,1,625
IRL,1,2,99,1,NOAM,1,1,1169
IRL,1,3,99,1,NOAM,1,1,1442
IRL,1,99,99,1,NOAM,1,1,269
IRL,2,1,1,1,NOAM,1,1,115
IRL,2,2,1,1,NOAM,1,1,740
IRL,2,3,1,1,NOAM,1,1,2589
IRL,2,99,1,1,NOAM,1,1,67
IRL,2,1,2,1,NOAM,1,1,147
IRL,2,2,2,1,NOAM,1,1,316
IRL,2,3,2,1,NOAM,1,1,1002
IRL,2,99,2,1,NOAM,1,1,32
IRL,2,1,3,1,NOAM,1,1,786
IRL,2,2,3,1,NOAM,1,1,1990
IRL,2,3,3,1,NOAM,1,1,4100
IRL,2,99,3,1,NOAM,1,1,143
IRL,2,1,99,1,NOAM,1,1,508
IRL,2,2,99,1,NOAM,1,1,1314
IRL,2,3,99,1,NOAM,1,1,2009
IRL,2,99,99,1,NOAM,1,1,313
IRL,1,1,1,1,OCEA,0,1,1
IRL,1,2,1,1,OCEA,0,1,2
IRL,1,3,1,1,OCEA,0,1,12
IRL,1,1,2,1,OCEA,0,1,1
IRL,1,2,2,1,OCEA,0,1,5
IRL,1,3,2,1,OCEA,0,1,8
IRL,1,1,3,1,OCEA,0,1,3
IRL,1,2,3,1,OCEA,0,1,7
IRL,1,3,3,1,OCEA,0,1,10
IRL,1,1,99,1,OCEA,0,1,4
IRL,1,2,99,1,OCEA,0,1,5
IRL,1,3,99,1,OCEA,0,1,10
IRL,1,99,99,1,OCEA,0,1,1
IRL,2,1,1,1,OCEA,0,1,1
IRL,2,2,1,1,OCEA,0,1,3
IRL,2,3,1,1,OCEA,0,1,10
IRL,2,1,2,1,OCEA,0,1,1
IRL,2,2,2,1,OCEA,0,1,6
IRL,2,3,2,1,OCEA,0,1,5
IRL,2,1,3,1,OCEA,0,1,2
IRL,2,2,3,1,OCEA,0,1,15
IRL,2,3,3,1,OCEA,0,1,11
IRL,2,1,99,1,OCEA,0,1,3
IRL,2,2,99,1,OCEA,0,1,12
IRL,2,3,99,1,OCEA,0,1,5
IRL,2,99,99,1,OCEA,0,1,3
IRL,1,1,1,1,OCEA,1,1,40
IRL,1,2,1,1,OCEA,1,1,265
IRL,1,3,1,1,OCEA,1,1,414
IRL,1,99,1,1,OCEA,1,1,9
IRL,1,1,2,1,OCEA,1,1,39
IRL,1,2,2,1,OCEA,1,1,163
IRL,1,3,2,1,OCEA,1,1,259
IRL,1,99,2,1,OCEA,1,1,5
IRL,1,1,3,1,OCEA,1,1,183
IRL,1,2,3,1,OCEA,1,1,520
IRL,1,3,3,1,OCEA,1,1,744
IRL,1,99,3,1,OCEA,1,1,23
IRL,1,1,99,1,OCEA,1,1,121
IRL,1,2,99,1,OCEA,1,1,267
IRL,1,3,99,1,OCEA,1,1,306
IRL,1,99,99,1,OCEA,1,1,55
IRL,2,1,1,1,OCEA,1,1,33
IRL,2,2,1,1,OCEA,1,1,157
IRL,2,3,1,1,OCEA,1,1,427
IRL,2,99,1,1,OCEA,1,1,9
IRL,2,1,2,1,OCEA,1,1,34
IRL,2,2,2,1,OCEA,1,1,82
IRL,2,3,2,1,OCEA,1,1,229
IRL,2,99,2,1,OCEA,1,1,6
IRL,2,1,3,1,OCEA,1,1,160
IRL,2,2,3,1,OCEA,1,1,439
IRL,2,3,3,1,OCEA,1,1,805
IRL,2,99,3,1,OCEA,1,1,21
IRL,2,1,99,1,OCEA,1,1,105
IRL,2,2,99,1,OCEA,1,1,248
IRL,2,3,99,1,OCEA,1,1,318
IRL,2,99,99,1,OCEA,1,1,44
IRL,1,1,1,1,SCAC,0,1,182
IRL,1,2,1,1,SCAC,0,1,909
IRL,1,3,1,1,SCAC,0,1,2243
IRL,1,99,1,1,SCAC,0,1,101
IRL,1,1,2,1,SCAC,0,1,139
IRL,1,2,2,1,SCAC,0,1,264
IRL,1,3,2,1,SCAC,0,1,392
IRL,1,99,2,1,SCAC,0,1,29
IRL,1,1,3,1,SCAC,0,1,199
IRL,1,2,3,1,SCAC,0,1,259
IRL,1,3,3,1,SCAC,0,1,300
IRL,1,99,3,1,SCAC,0,1,22
IRL,1,1,99,1,SCAC,0,1,735
IRL,1,2,99,1,SCAC,0,1,1318
IRL,1,3,99,1,SCAC,0,1,2166
IRL,1,99,99,1,SCAC,0,1,401
IRL,2,1,1,1,SCAC,0,1,160
IRL,2,2,1,1,SCAC,0,1,854
IRL,2,3,1,1,SCAC,0,1,2971
IRL,2,99,1,1,SCAC,0,1,117
IRL,2,1,2,1,SCAC,0,1,121
IRL,2,2,2,1,SCAC,0,1,311
IRL,2,3,2,1,SCAC,0,1,629
IRL,2,99,2,1,SCAC,0,1,38
IRL,2,1,3,1,SCAC,0,1,126
IRL,2,2,3,1,SCAC,0,1,298
IRL,2,3,3,1,SCAC,0,1,533
IRL,2,99,3,1,SCAC,0,1,16
IRL,2,1,99,1,SCAC,0,1,639
IRL,2,2,99,1,SCAC,0,1,1270
IRL,2,3,99,1,SCAC,0,1,2846
IRL,2,99,99,1,SCAC,0,1,428
IRL,1,1,1,1,SCAC,1,1,9
IRL,1,2,1,1,SCAC,1,1,29
IRL,1,3,1,1,SCAC,1,1,185
IRL,1,99,1,1,SCAC,1,1,6
IRL,1,1,2,1,SCAC,1,1,10
IRL,1,2,2,1,SCAC,1,1,15
IRL,1,3,2,1,SCAC,1,1,44
IRL,1,99,2,1,SCAC,1,1,1
IRL,1,1,3,1,SCAC,1,1,9
IRL,1,2,3,1,SCAC,1,1,28
IRL,1,3,3,1,SCAC,1,1,47
IRL,1,99,3,1,SCAC,1,1,2
IRL,1,1,99,1,SCAC,1,1,15
IRL,1,2,99,1,SCAC,1,1,59
IRL,1,3,99,1,SCAC,1,1,185
IRL,1,99,99,1,SCAC,1,1,17
IRL,2,1,1,1,SCAC,1,1,12
IRL,2,2,1,1,SCAC,1,1,52
IRL,2,3,1,1,SCAC,1,1,267
IRL,2,99,1,1,SCAC,1,1,5
IRL,2,1,2,1,SCAC,1,1,2
IRL,2,2,2,1,SCAC,1,1,19
IRL,2,3,2,1,SCAC,1,1,75
IRL,2,99,2,1,SCAC,1,1,5
IRL,2,1,3,1,SCAC,1,1,4
IRL,2,2,3,1,SCAC,1,1,24
IRL,2,3,3,1,SCAC,1,1,79
IRL,2,99,3,1,SCAC,1,1,3
IRL,2,1,99,1,SCAC,1,1,32
IRL,2,2,99,1,SCAC,1,1,64
IRL,2,3,99,1,SCAC,1,1,290
IRL,2,99,99,1,SCAC,1,1,28
IRL,1,1,1,1,UNK,0,99,1
IRL,1,2,1,1,UNK,0,99,2
IRL,1,3,1,1,UNK,0,99,5
IRL,1,1,2,1,UNK,0,99,2
IRL,1,2,2,1,UNK,0,99,3
IRL,1,3,2,1,UNK,0,99,1
IRL,1,1,3,1,UNK,0,99,5
IRL,1,2,3,1,UNK,0,99,2
IRL,1,3,3,1,UNK,0,99,7
IRL,1,99,3,1,UNK,0,99,1
IRL,1,1,99,1,UNK,0,99,5
IRL,1,2,99,1,UNK,0,99,9
IRL,1,3,99,1,UNK,0,99,10
IRL,1,99,99,1,UNK,0,99,4
IRL,2,1,1,1,UNK,0,99,1
IRL,2,2,1,1,UNK,0,99,1
IRL,2,3,1,1,UNK,0,99,4
IRL,2,3,2,1,UNK,0,99,1
IRL,2,1,3,1,UNK,0,99,3
IRL,2,2,3,1,UNK,0,99,5
IRL,2,3,3,1,UNK,0,99,8
IRL,2,99,3,1,UNK,0,99,1
IRL,2,1,99,1,UNK,0,99,2
IRL,2,2,99,1,UNK,0,99,8
IRL,2,3,99,1,UNK,0,99,7
IRL,2,99,99,1,UNK,0,99,4
ISL,1,2,1,1,AFRI,0,1,13
ISL,1,1,3,1,AFRI,0,1,54
ISL,1,1,99,1,AFRI,0,1,12
ISL,1,2,99,1,AFRI,0,1,16
ISL,1,3,99,1,AFRI,0,1,16
ISL,1,99,99,1,AFRI,0,1,406
ISL,2,1,1,1,AFRI,0,1,4
ISL,2,1,3,1,AFRI,0,1,16
ISL,2,2,3,1,AFRI,0,1,10
ISL,2,1,99,1,AFRI,0,1,55
ISL,2,3,99,1,AFRI,0,1,17
ISL,2,99,99,1,AFRI,0,1,360
ISL,1,1,1,1,ASIA,0,1,66
ISL,1,2,1,1,ASIA,0,1,19
ISL,1,3,1,1,ASIA,0,1,9
ISL,1,1,2,1,ASIA,0,1,103
ISL,1,2,2,1,ASIA,0,1,62
ISL,1,3,2,1,ASIA,0,1,5
ISL,1,1,3,1,ASIA,0,1,108
ISL,1,2,3,1,ASIA,0,1,74
ISL,1,3,3,1,ASIA,0,1,43
ISL,1,1,99,1,ASIA,0,1,383
ISL,1,2,99,1,ASIA,0,1,337
ISL,1,3,99,1,ASIA,0,1,70
ISL,1,99,99,1,ASIA,0,1,489
ISL,2,1,1,1,ASIA,0,1,107
ISL,2,2,1,1,ASIA,0,1,31
ISL,2,3,1,1,ASIA,0,1,26
ISL,2,1,2,1,ASIA,0,1,142
ISL,2,2,2,1,ASIA,0,1,62
ISL,2,3,2,1,ASIA,0,1,11
ISL,2,1,3,1,ASIA,0,1,320
ISL,2,2,3,1,ASIA,0,1,98
ISL,2,3,3,1,ASIA,0,1,65
ISL,2,1,99,1,ASIA,0,1,694
ISL,2,2,99,1,ASIA,0,1,501
ISL,2,3,99,1,ASIA,0,1,487
ISL,2,99,99,1,ASIA,0,1,554
ISL,1,99,99,1,ASIA,1,1,59
ISL,2,99,99,1,ASIA,1,1,98
ISL,1,1,1,1,EURO,0,1,5
ISL,1,2,1,1,EURO,0,1,48
ISL,1,1,2,1,EURO,0,1,23
ISL,1,2,2,1,EURO,0,1,56
ISL,1,3,2,1,EURO,0,1,7
ISL,1,1,3,1,EURO,0,1,6
ISL,1,1,99,1,EURO,0,1,78
ISL,1,2,99,1,EURO,0,1,146
ISL,1,3,99,1,EURO,0,1,87
ISL,1,99,99,1,EURO,0,1,697
ISL,2,1,1,1,EURO,0,1,43
ISL,2,3,1,1,EURO,0,1,28
ISL,2,2,2,1,EURO,0,1,43
ISL,2,3,2,1,EURO,0,1,6
ISL,2,3,3,1,EURO,0,1,10
ISL,2,1,99,1,EURO,0,1,75
ISL,2,2,99,1,EURO,0,1,172
ISL,2,3,99,1,EURO,0,1,343
ISL,2,99,99,1,EURO,0,1,561
ISL,1,1,0,1,EURO,1,0,35728
ISL,1,2,0,1,EURO,1,0,50618
ISL,1,3,0,1,EURO,1,0,28639
ISL,2,1,0,1,EURO,1,0,41893
ISL,2,2,0,1,EURO,1,0,35700
ISL,2,3,0,1,EURO,1,0,36421
ISL,1,1,1,1,EURO,1,1,189
ISL,1,2,1,1,EURO,1,1,237
ISL,1,3,1,1,EURO,1,1,144
ISL,1,1,2,1,EURO,1,1,168
ISL,1,2,2,1,EURO,1,1,682
ISL,1,1,3,1,EURO,1,1,407
ISL,1,2,3,1,EURO,1,1,930
ISL,1,3,3,1,EURO,1,1,205
ISL,1,1,99,1,EURO,1,1,2483
ISL,1,2,99,1,EURO,1,1,4544
ISL,1,3,99,1,EURO,1,1,2004
ISL,1,99,99,1,EURO,1,1,1115
ISL,2,1,1,1,EURO,1,1,81
ISL,2,2,1,1,EURO,1,1,201
ISL,2,3,1,1,EURO,1,1,125
ISL,2,1,2,1,EURO,1,1,287
ISL,2,2,2,1,EURO,1,1,516
ISL,2,3,2,1,EURO,1,1,151
ISL,2,1,3,1,EURO,1,1,359
ISL,2,2,3,1,EURO,1,1,612
ISL,2,3,3,1,EURO,1,1,693
