country,sex,edu_lfs,lfs,age,oecd,regionb,oecdb,fborn,number
SVK,1,99,3,2,1,EURO,1,0,1260
SVK,1,99,99,2,1,EURO,1,0,21053
SVK,1,99,1,3,1,EURO,1,0,230
SVK,1,99,3,3,1,EURO,1,0,1632
SVK,1,99,99,3,1,EURO,1,0,464
SVK,2,1,1,1,1,EURO,1,0,17450
SVK,2,1,2,1,1,EURO,1,0,13540
SVK,2,1,3,1,1,EURO,1,0,91604
SVK,2,1,99,1,1,EURO,1,0,6253
SVK,2,1,1,2,1,EURO,1,0,283235
SVK,2,1,2,2,1,EURO,1,0,95259
SVK,2,1,3,2,1,EURO,1,0,158700
SVK,2,1,99,2,1,EURO,1,0,22523
SVK,2,1,1,3,1,EURO,1,0,5355
SVK,2,1,3,3,1,EURO,1,0,304032
SVK,2,1,99,3,1,EURO,1,0,5395
SVK,2,2,1,1,1,EURO,1,0,36864
SVK,2,2,2,1,1,EURO,1,0,13374
SVK,2,2,3,1,1,EURO,1,0,68793
SVK,2,2,99,1,1,EURO,1,0,9725
SVK,2,2,1,2,1,EURO,1,0,438075
SVK,2,2,2,2,1,EURO,1,0,48455
SVK,2,2,3,2,1,EURO,1,0,98325
SVK,2,2,99,2,1,EURO,1,0,25677
SVK,2,2,1,3,1,EURO,1,0,5565
SVK,2,2,3,3,1,EURO,1,0,88877
SVK,2,2,99,3,1,EURO,1,0,4062
SVK,2,3,1,1,1,EURO,1,0,7283
SVK,2,3,2,1,1,EURO,1,0,2281
SVK,2,3,3,1,1,EURO,1,0,18661
SVK,2,3,99,1,1,EURO,1,0,1641
SVK,2,3,1,2,1,EURO,1,0,270761
SVK,2,3,2,2,1,EURO,1,0,14195
SVK,2,3,3,2,1,EURO,1,0,27312
SVK,2,3,99,2,1,EURO,1,0,12817
SVK,2,3,1,3,1,EURO,1,0,3770
SVK,2,3,3,3,1,EURO,1,0,23208
SVK,2,3,99,3,1,EURO,1,0,952
SVK,2,99,1,1,1,EURO,1,0,1218
SVK,2,99,2,1,1,EURO,1,0,1109
SVK,2,99,3,1,1,EURO,1,0,9253
SVK,2,99,99,1,1,EURO,1,0,7822
SVK,2,99,1,2,1,EURO,1,0,18945
SVK,2,99,2,2,1,EURO,1,0,3704
SVK,2,99,3,2,1,EURO,1,0,1659
SVK,2,99,99,2,1,EURO,1,0,17745
SVK,2,99,1,3,1,EURO,1,0,544
SVK,2,99,3,3,1,EURO,1,0,7891
SVK,2,99,99,3,1,EURO,1,0,1539
SVK,1,1,1,1,1,EURO,1,1,166
SVK,1,1,2,1,1,EURO,1,1,176
SVK,1,1,3,1,1,EURO,1,1,683
SVK,1,1,99,1,1,EURO,1,1,45
SVK,1,1,1,2,1,EURO,1,1,9531
SVK,1,1,2,2,1,EURO,1,1,2935
SVK,1,1,3,2,1,EURO,1,1,5110
SVK,1,1,99,2,1,EURO,1,1,608
SVK,1,1,1,3,1,EURO,1,1,271
SVK,1,1,3,3,1,EURO,1,1,7523
SVK,1,1,99,3,1,EURO,1,1,103
SVK,1,2,1,1,1,EURO,1,1,293
SVK,1,2,2,1,1,EURO,1,1,99
SVK,1,2,3,1,1,EURO,1,1,454
SVK,1,2,99,1,1,EURO,1,1,77
SVK,1,2,1,2,1,EURO,1,1,8505
SVK,1,2,2,2,1,EURO,1,1,732
SVK,1,2,3,2,1,EURO,1,1,2207
SVK,1,2,99,2,1,EURO,1,1,673
SVK,1,2,1,3,1,EURO,1,1,332
SVK,1,2,3,3,1,EURO,1,1,3881
SVK,1,2,99,3,1,EURO,1,1,69
SVK,1,3,1,1,1,EURO,1,1,50
SVK,1,3,2,1,1,EURO,1,1,8
SVK,1,3,3,1,1,EURO,1,1,97
SVK,1,3,99,1,1,EURO,1,1,25
SVK,1,3,1,2,1,EURO,1,1,7658
SVK,1,3,2,2,1,EURO,1,1,270
SVK,1,3,3,2,1,EURO,1,1,1264
SVK,1,3,99,2,1,EURO,1,1,418
SVK,1,3,1,3,1,EURO,1,1,623
SVK,1,3,3,3,1,EURO,1,1,3300
SVK,1,3,99,3,1,EURO,1,1,11
SVK,1,99,1,1,1,EURO,1,1,10
SVK,1,99,2,1,1,EURO,1,1,9
SVK,1,99,3,1,1,EURO,1,1,96
SVK,1,99,99,1,1,EURO,1,1,95
SVK,1,99,1,2,1,EURO,1,1,682
SVK,1,99,2,2,1,EURO,1,1,91
SVK,1,99,3,2,1,EURO,1,1,42
SVK,1,99,99,2,1,EURO,1,1,461
SVK,1,99,1,3,1,EURO,1,1,10
SVK,1,99,3,3,1,EURO,1,1,60
SVK,1,99,99,3,1,EURO,1,1,11
SVK,2,1,1,1,1,EURO,1,1,179
SVK,2,1,2,1,1,EURO,1,1,101
SVK,2,1,3,1,1,EURO,1,1,639
SVK,2,1,99,1,1,EURO,1,1,53
SVK,2,1,1,2,1,EURO,1,1,6340
SVK,2,1,2,2,1,EURO,1,1,2496
SVK,2,1,3,2,1,EURO,1,1,6955
SVK,2,1,99,2,1,EURO,1,1,384
SVK,2,1,1,3,1,EURO,1,1,287
SVK,2,1,3,3,1,EURO,1,1,15603
SVK,2,1,99,3,1,EURO,1,1,119
SVK,2,2,1,1,1,EURO,1,1,271
SVK,2,2,2,1,1,EURO,1,1,69
SVK,2,2,3,1,1,EURO,1,1,592
SVK,2,2,99,1,1,EURO,1,1,105
SVK,2,2,1,2,1,EURO,1,1,6980
SVK,2,2,2,2,1,EURO,1,1,751
SVK,2,2,3,2,1,EURO,1,1,3520
SVK,2,2,99,2,1,EURO,1,1,211
SVK,2,2,1,3,1,EURO,1,1,263
SVK,2,2,3,3,1,EURO,1,1,6155
SVK,2,2,99,3,1,EURO,1,1,58
SVK,2,3,1,1,1,EURO,1,1,60
SVK,2,3,2,1,1,EURO,1,1,10
SVK,2,3,3,1,1,EURO,1,1,131
SVK,2,3,99,1,1,EURO,1,1,31
SVK,2,3,1,2,1,EURO,1,1,5231
SVK,2,3,2,2,1,EURO,1,1,224
SVK,2,3,3,2,1,EURO,1,1,1133
SVK,2,3,99,2,1,EURO,1,1,129
SVK,2,3,1,3,1,EURO,1,1,338
SVK,2,3,3,3,1,EURO,1,1,2030
SVK,2,3,99,3,1,EURO,1,1,20
SVK,2,99,1,1,1,EURO,1,1,16
SVK,2,99,2,1,1,EURO,1,1,9
SVK,2,99,3,1,1,EURO,1,1,79
SVK,2,99,99,1,1,EURO,1,1,82
SVK,2,99,1,2,1,EURO,1,1,306
SVK,2,99,2,2,1,EURO,1,1,94
SVK,2,99,3,2,1,EURO,1,1,52
SVK,2,99,99,2,1,EURO,1,1,198
SVK,2,99,1,3,1,EURO,1,1,12
SVK,2,99,3,3,1,EURO,1,1,284
SVK,2,99,99,3,1,EURO,1,1,28
SVK,1,1,2,1,1,NOAM,1,1,7
SVK,1,1,3,1,1,NOAM,1,1,112
SVK,1,1,99,1,1,NOAM,1,1,3
SVK,1,1,1,2,1,NOAM,1,1,9
SVK,1,1,2,2,1,NOAM,1,1,9
SVK,1,1,3,2,1,NOAM,1,1,19
SVK,1,1,99,2,1,NOAM,1,1,4
SVK,1,1,1,3,1,NOAM,1,1,1
SVK,1,1,3,3,1,NOAM,1,1,35
SVK,1,1,99,3,1,NOAM,1,1,1
SVK,1,2,1,1,1,NOAM,1,1,10
SVK,1,2,2,1,1,NOAM,1,1,1
SVK,1,2,3,1,1,NOAM,1,1,37
SVK,1,2,1,2,1,NOAM,1,1,58
SVK,1,2,2,2,1,NOAM,1,1,4
SVK,1,2,3,2,1,NOAM,1,1,8
SVK,1,2,99,2,1,NOAM,1,1,10
SVK,1,2,3,3,1,NOAM,1,1,19
SVK,1,3,1,1,1,NOAM,1,1,3
SVK,1,3,3,1,1,NOAM,1,1,3
SVK,1,3,1,2,1,NOAM,1,1,205
SVK,1,3,2,2,1,NOAM,1,1,12
SVK,1,3,3,2,1,NOAM,1,1,21
SVK,1,3,99,2,1,NOAM,1,1,2
SVK,1,3,1,3,1,NOAM,1,1,4
SVK,1,3,3,3,1,NOAM,1,1,20
SVK,1,3,99,3,1,NOAM,1,1,1
SVK,1,99,3,1,1,NOAM,1,1,14
SVK,1,99,99,1,1,NOAM,1,1,9
SVK,1,99,1,2,1,NOAM,1,1,13
SVK,1,99,2,2,1,NOAM,1,1,2
SVK,1,99,99,2,1,NOAM,1,1,3
SVK,1,99,3,3,1,NOAM,1,1,2
SVK,2,1,1,1,1,NOAM,1,1,1
SVK,2,1,3,1,1,NOAM,1,1,107
SVK,2,1,99,1,1,NOAM,1,1,3
SVK,2,1,1,2,1,NOAM,1,1,14
SVK,2,1,2,2,1,NOAM,1,1,2
SVK,2,1,3,2,1,NOAM,1,1,14
SVK,2,1,99,2,1,NOAM,1,1,9
SVK,2,1,1,3,1,NOAM,1,1,2
SVK,2,1,3,3,1,NOAM,1,1,136
SVK,2,2,1,1,1,NOAM,1,1,4
SVK,2,2,3,1,1,NOAM,1,1,36
SVK,2,2,99,1,1,NOAM,1,1,3
SVK,2,2,1,2,1,NOAM,1,1,34
SVK,2,2,2,2,1,NOAM,1,1,5
SVK,2,2,3,2,1,NOAM,1,1,6
SVK,2,2,99,2,1,NOAM,1,1,3
SVK,2,2,3,3,1,NOAM,1,1,21
SVK,2,3,3,1,1,NOAM,1,1,4
SVK,2,3,1,2,1,NOAM,1,1,78
SVK,2,3,3,2,1,NOAM,1,1,16
SVK,2,3,99,2,1,NOAM,1,1,2
SVK,2,3,3,3,1,NOAM,1,1,7
SVK,2,99,2,1,1,NOAM,1,1,3
SVK,2,99,3,1,1,NOAM,1,1,17
SVK,2,99,99,1,1,NOAM,1,1,8
SVK,2,99,1,2,1,NOAM,1,1,5
SVK,2,99,99,2,1,NOAM,1,1,2
SVK,2,99,3,3,1,NOAM,1,1,6
SVK,2,99,99,3,1,NOAM,1,1,1
SVK,1,1,3,2,1,OCEA,0,1,3
SVK,1,2,1,2,1,OCEA,0,1,1
SVK,2,1,99,2,1,OCEA,0,1,1
SVK,2,2,1,2,1,OCEA,0,1,1
SVK,2,2,2,2,1,OCEA,0,1,1
SVK,2,2,3,2,1,OCEA,0,1,4
SVK,1,1,1,1,1,OCEA,1,1,2
SVK,1,1,3,1,1,OCEA,1,1,8
SVK,1,1,1,2,1,OCEA,1,1,15
SVK,1,1,2,2,1,OCEA,1,1,6
SVK,1,1,3,2,1,OCEA,1,1,3
SVK,1,2,1,1,1,OCEA,1,1,2
SVK,1,2,3,1,1,OCEA,1,1,3
SVK,1,2,1,2,1,OCEA,1,1,20
SVK,1,2,2,2,1,OCEA,1,1,2
SVK,1,2,3,2,1,OCEA,1,1,2
SVK,1,3,1,2,1,OCEA,1,1,16
SVK,1,3,99,2,1,OCEA,1,1,10
SVK,1,99,3,1,1,OCEA,1,1,2
SVK,1,99,1,2,1,OCEA,1,1,4
SVK,2,1,3,1,1,OCEA,1,1,7
SVK,2,1,1,2,1,OCEA,1,1,5
SVK,2,1,2,2,1,OCEA,1,1,4
SVK,2,1,99,2,1,OCEA,1,1,3
SVK,2,2,1,1,1,OCEA,1,1,1
SVK,2,2,3,1,1,OCEA,1,1,10
SVK,2,2,1,2,1,OCEA,1,1,10
SVK,2,2,2,2,1,OCEA,1,1,1
SVK,2,2,3,3,1,OCEA,1,1,1
SVK,2,3,3,1,1,OCEA,1,1,3
SVK,2,3,1,2,1,OCEA,1,1,14
SVK,2,3,99,2,1,OCEA,1,1,2
SVK,2,99,1,2,1,OCEA,1,1,3
SVK,2,99,99,2,1,OCEA,1,1,2
SVK,1,1,1,1,1,SCAC,0,1,1
SVK,1,1,3,1,1,SCAC,0,1,12
SVK,1,1,1,2,1,SCAC,0,1,24
SVK,1,1,2,2,1,SCAC,0,1,3
SVK,1,1,3,2,1,SCAC,0,1,3
SVK,1,1,99,2,1,SCAC,0,1,6
SVK,1,1,1,3,1,SCAC,0,1,2
SVK,1,1,3,3,1,SCAC,0,1,11
SVK,1,2,2,1,1,SCAC,0,1,1
SVK,1,2,3,1,1,SCAC,0,1,3
SVK,1,2,1,2,1,SCAC,0,1,74
SVK,1,2,2,2,1,SCAC,0,1,10
SVK,1,2,3,2,1,SCAC,0,1,5
SVK,1,2,99,2,1,SCAC,0,1,1
SVK,1,2,3,3,1,SCAC,0,1,7
SVK,1,3,1,2,1,SCAC,0,1,152
SVK,1,3,2,2,1,SCAC,0,1,11
SVK,1,3,3,2,1,SCAC,0,1,8
SVK,1,3,99,2,1,SCAC,0,1,2
SVK,1,3,1,3,1,SCAC,0,1,5
SVK,1,3,3,3,1,SCAC,0,1,11
SVK,1,99,3,1,1,SCAC,0,1,1
SVK,1,99,1,2,1,SCAC,0,1,2
SVK,1,99,99,2,1,SCAC,0,1,2
SVK,2,1,1,1,1,SCAC,0,1,1
SVK,2,1,2,1,1,SCAC,0,1,1
SVK,2,1,3,1,1,SCAC,0,1,6
SVK,2,1,1,2,1,SCAC,0,1,7
SVK,2,1,2,2,1,SCAC,0,1,11
SVK,2,1,3,2,1,SCAC,0,1,5
SVK,2,1,1,3,1,SCAC,0,1,1
SVK,2,1,3,3,1,SCAC,0,1,15
SVK,2,2,1,1,1,SCAC,0,1,3
SVK,2,2,2,1,1,SCAC,0,1,4
SVK,2,2,3,1,1,SCAC,0,1,2
SVK,2,2,99,1,1,SCAC,0,1,2
SVK,2,2,1,2,1,SCAC,0,1,31
SVK,2,2,2,2,1,SCAC,0,1,5
SVK,2,2,3,2,1,SCAC,0,1,7
SVK,2,2,99,2,1,SCAC,0,1,3
SVK,2,2,3,3,1,SCAC,0,1,7
SVK,2,3,3,1,1,SCAC,0,1,1
SVK,2,3,1,2,1,SCAC,0,1,72
SVK,2,3,2,2,1,SCAC,0,1,4
SVK,2,3,3,2,1,SCAC,0,1,14
SVK,2,3,3,3,1,SCAC,0,1,3
SVK,2,99,3,2,1,SCAC,0,1,2
SVK,2,99,99,2,1,SCAC,0,1,3
SVK,1,1,1,2,1,SCAC,1,1,3
SVK,1,1,3,3,1,SCAC,1,1,1
SVK,1,2,1,1,1,SCAC,1,1,1
SVK,1,2,1,2,1,SCAC,1,1,5
SVK,1,2,3,3,1,SCAC,1,1,1
SVK,1,3,1,2,1,SCAC,1,1,39
SVK,1,3,3,2,1,SCAC,1,1,4
SVK,1,3,99,2,1,SCAC,1,1,4
SVK,1,99,1,2,1,SCAC,1,1,6
SVK,2,1,1,2,1,SCAC,1,1,1
SVK,2,1,3,2,1,SCAC,1,1,1
SVK,2,2,2,1,1,SCAC,1,1,1
SVK,2,2,3,1,1,SCAC,1,1,3
SVK,2,2,1,2,1,SCAC,1,1,3
SVK,2,2,2,2,1,SCAC,1,1,1
SVK,2,3,1,2,1,SCAC,1,1,9
SVK,2,3,3,2,1,SCAC,1,1,8
SVK,2,3,3,3,1,SCAC,1,1,2
SVK,2,99,1,2,1,SCAC,1,1,2
SVN,1,1,1,1,1,AFRI,0,1,2
SVN,1,1,2,1,1,AFRI,0,1,2
SVN,1,1,3,1,1,AFRI,0,1,10
SVN,1,1,1,2,1,AFRI,0,1,44
SVN,1,1,2,2,1,AFRI,0,1,40
SVN,1,1,3,2,1,AFRI,0,1,25
SVN,1,1,3,3,1,AFRI,0,1,7
SVN,1,2,2,1,1,AFRI,0,1,1
SVN,1,2,3,1,1,AFRI,0,1,3
SVN,1,2,1,2,1,AFRI,0,1,66
SVN,1,2,2,2,1,AFRI,0,1,32
SVN,1,2,3,2,1,AFRI,0,1,27
SVN,1,2,3,3,1,AFRI,0,1,16
SVN,1,3,1,2,1,AFRI,0,1,62
SVN,1,3,2,2,1,AFRI,0,1,15
SVN,1,3,3,2,1,AFRI,0,1,11
SVN,1,3,1,3,1,AFRI,0,1,1
SVN,1,3,3,3,1,AFRI,0,1,19
SVN,1,99,99,1,1,AFRI,0,1,13
SVN,1,99,99,2,1,AFRI,0,1,61
SVN,1,99,99,3,1,AFRI,0,1,9
SVN,2,1,2,1,1,AFRI,0,1,3
SVN,2,1,3,1,1,AFRI,0,1,7
SVN,2,1,1,2,1,AFRI,0,1,21
SVN,2,1,2,2,1,AFRI,0,1,4
SVN,2,1,3,2,1,AFRI,0,1,22
SVN,2,1,3,3,1,AFRI,0,1,11
SVN,2,2,2,1,1,AFRI,0,1,2
SVN,2,2,3,1,1,AFRI,0,1,5
SVN,2,2,1,2,1,AFRI,0,1,22
SVN,2,2,2,2,1,AFRI,0,1,6
SVN,2,2,3,2,1,AFRI,0,1,17
SVN,2,2,3,3,1,AFRI,0,1,17
SVN,2,3,1,1,1,AFRI,0,1,1
SVN,2,3,1,2,1,AFRI,0,1,19
SVN,2,3,3,2,1,AFRI,0,1,6
SVN,2,3,1,3,1,AFRI,0,1,1
SVN,2,3,3,3,1,AFRI,0,1,3
SVN,2,99,99,1,1,AFRI,0,1,9
SVN,2,99,99,2,1,AFRI,0,1,36
SVN,2,99,99,3,1,AFRI,0,1,2
SVN,1,1,1,1,1,ASIA,0,1,38
SVN,1,1,2,1,1,ASIA,0,1,4
SVN,1,1,3,1,1,ASIA,0,1,36
SVN,1,1,1,2,1,ASIA,0,1,187
SVN,1,1,2,2,1,ASIA,0,1,18
SVN,1,1,3,2,1,ASIA,0,1,24
SVN,1,1,1,3,1,ASIA,0,1,4
SVN,1,1,3,3,1,ASIA,0,1,13
SVN,1,2,1,1,1,ASIA,0,1,25
SVN,1,2,3,1,1,ASIA,0,1,10
SVN,1,2,1,2,1,ASIA,0,1,284
SVN,1,2,2,2,1,ASIA,0,1,37
SVN,1,2,3,2,1,ASIA,0,1,43
SVN,1,2,1,3,1,ASIA,0,1,4
SVN,1,2,3,3,1,ASIA,0,1,18
SVN,1,3,1,1,1,ASIA,0,1,5
SVN,1,3,1,2,1,ASIA,0,1,152
SVN,1,3,2,2,1,ASIA,0,1,18
SVN,1,3,3,2,1,ASIA,0,1,22
SVN,1,3,1,3,1,ASIA,0,1,1
SVN,1,3,3,3,1,ASIA,0,1,34
SVN,1,99,99,1,1,ASIA,0,1,8
SVN,1,99,99,2,1,ASIA,0,1,47
SVN,1,99,99,3,1,ASIA,0,1,3
SVN,2,1,1,1,1,ASIA,0,1,13
SVN,2,1,3,1,1,ASIA,0,1,34
SVN,2,1,1,2,1,ASIA,0,1,236
SVN,2,1,2,2,1,ASIA,0,1,35
SVN,2,1,3,2,1,ASIA,0,1,102
SVN,2,1,3,3,1,ASIA,0,1,5
SVN,2,2,1,1,1,ASIA,0,1,15
SVN,2,2,2,1,1,ASIA,0,1,1
SVN,2,2,3,1,1,ASIA,0,1,13
SVN,2,2,1,2,1,ASIA,0,1,229
SVN,2,2,2,2,1,ASIA,0,1,16
SVN,2,2,3,2,1,ASIA,0,1,89
SVN,2,2,3,3,1,ASIA,0,1,14
SVN,2,3,3,1,1,ASIA,0,1,1
SVN,2,3,1,2,1,ASIA,0,1,111
SVN,2,3,2,2,1,ASIA,0,1,15
SVN,2,3,3,2,1,ASIA,0,1,28
SVN,2,3,3,3,1,ASIA,0,1,2
SVN,2,99,99,1,1,ASIA,0,1,9
SVN,2,99,99,2,1,ASIA,0,1,62
SVN,2,99,99,3,1,ASIA,0,1,3
SVN,1,1,1,1,1,ASIA,1,1,2
SVN,1,1,3,1,1,ASIA,1,1,4
SVN,1,1,1,2,1,ASIA,1,1,4
SVN,1,1,2,2,1,ASIA,1,1,1
SVN,1,1,3,2,1,ASIA,1,1,4
SVN,1,2,1,2,1,ASIA,1,1,8
SVN,1,2,3,2,1,ASIA,1,1,3
SVN,1,2,3,3,1,ASIA,1,1,2
SVN,1,3,1,2,1,ASIA,1,1,17
SVN,1,3,3,2,1,ASIA,1,1,1
SVN,1,3,1,3,1,ASIA,1,1,6
SVN,1,3,3,3,1,ASIA,1,1,2
SVN,1,99,99,1,1,ASIA,1,1,1
SVN,1,99,99,2,1,ASIA,1,1,7
SVN,2,1,3,1,1,ASIA,1,1,4
SVN,2,1,1,2,1,ASIA,1,1,1
SVN,2,1,3,2,1,ASIA,1,1,5
SVN,2,2,3,1,1,ASIA,1,1,1
SVN,2,2,1,2,1,ASIA,1,1,4
SVN,2,2,3,2,1,ASIA,1,1,8
SVN,2,2,3,3,1,ASIA,1,1,2
SVN,2,3,1,2,1,ASIA,1,1,13
SVN,2,3,2,2,1,ASIA,1,1,2
SVN,2,3,3,2,1,ASIA,1,1,7
SVN,2,3,3,3,1,ASIA,1,1,2
SVN,2,99,99,1,1,ASIA,1,1,1
SVN,2,99,99,2,1,ASIA,1,1,14
SVN,1,1,1,1,1,EURO,0,1,1487
SVN,1,1,2,1,1,EURO,0,1,130
SVN,1,1,3,1,1,EURO,0,1,1395
SVN,1,1,1,2,1,EURO,0,1,23323
SVN,1,1,2,2,1,EURO,0,1,3036
SVN,1,1,3,2,1,EURO,0,1,6352
SVN,1,1,1,3,1,EURO,0,1,32
SVN,1,1,3,3,1,EURO,0,1,5655
SVN,1,2,1,1,1,EURO,0,1,1963
SVN,1,2,2,1,1,EURO,0,1,125
SVN,1,2,3,1,1,EURO,0,1,842
SVN,1,2,1,2,1,EURO,0,1,40783
SVN,1,2,2,2,1,EURO,0,1,5225
SVN,1,2,3,2,1,EURO,0,1,8109
SVN,1,2,1,3,1,EURO,0,1,42
SVN,1,2,3,3,1,EURO,0,1,9342
SVN,1,3,1,1,1,EURO,0,1,17
SVN,1,3,2,1,1,EURO,0,1,4
SVN,1,3,3,1,1,EURO,0,1,22
SVN,1,3,1,2,1,EURO,0,1,5146
SVN,1,3,2,2,1,EURO,0,1,406
SVN,1,3,3,2,1,EURO,0,1,1198
SVN,1,3,1,3,1,EURO,0,1,165
SVN,1,3,3,3,1,EURO,0,1,3442
SVN,1,99,99,1,1,EURO,0,1,1
SVN,1,99,99,2,1,EURO,0,1,2
SVN,1,99,99,3,1,EURO,0,1,4
SVN,2,1,1,1,1,EURO,0,1,345
SVN,2,1,2,1,1,EURO,0,1,167
SVN,2,1,3,1,1,EURO,0,1,2542
SVN,2,1,1,2,1,EURO,0,1,15575
SVN,2,1,2,2,1,EURO,0,1,3989
SVN,2,1,3,2,1,EURO,0,1,14477
SVN,2,1,1,3,1,EURO,0,1,16
SVN,2,1,3,3,1,EURO,0,1,11305
SVN,2,2,1,1,1,EURO,0,1,544
SVN,2,2,2,1,1,EURO,0,1,139
SVN,2,2,3,1,1,EURO,0,1,1497
SVN,2,2,1,2,1,EURO,0,1,13805
SVN,2,2,2,2,1,EURO,0,1,2472
SVN,2,2,3,2,1,EURO,0,1,7288
SVN,2,2,1,3,1,EURO,0,1,4
SVN,2,2,3,3,1,EURO,0,1,4798
SVN,2,3,1,1,1,EURO,0,1,33
SVN,2,3,2,1,1,EURO,0,1,10
SVN,2,3,3,1,1,EURO,0,1,88
SVN,2,3,1,2,1,EURO,0,1,5074
SVN,2,3,2,2,1,EURO,0,1,502
SVN,2,3,3,2,1,EURO,0,1,2105
SVN,2,3,1,3,1,EURO,0,1,49
SVN,2,3,3,3,1,EURO,0,1,1465
SVN,2,99,99,1,1,EURO,0,1,1
SVN,2,99,99,3,1,EURO,0,1,2
SVN,1,1,1,1,1,EURO,1,0,4921
SVN,1,1,2,1,1,EURO,1,0,1283
SVN,1,1,3,1,1,EURO,1,0,37495
SVN,1,1,1,2,1,EURO,1,0,26409
SVN,1,1,2,2,1,EURO,1,0,4252
SVN,1,1,3,2,1,EURO,1,0,21067
SVN,1,1,1,3,1,EURO,1,0,66
SVN,1,1,3,3,1,EURO,1,0,28365
SVN,1,2,1,1,1,EURO,1,0,22121
SVN,1,2,2,1,1,EURO,1,0,3562
SVN,1,2,3,1,1,EURO,1,0,21290
SVN,1,2,1,2,1,EURO,1,0,241963
SVN,1,2,2,2,1,EURO,1,0,16948
SVN,1,2,3,2,1,EURO,1,0,62537
SVN,1,2,1,3,1,EURO,1,0,174
SVN,1,2,3,3,1,EURO,1,0,81541
SVN,1,3,1,1,1,EURO,1,0,2103
SVN,1,3,2,1,1,EURO,1,0,324
SVN,1,3,3,1,1,EURO,1,0,1905
SVN,1,3,1,2,1,EURO,1,0,113595
SVN,1,3,2,2,1,EURO,1,0,6396
SVN,1,3,3,2,1,EURO,1,0,10862
SVN,1,3,1,3,1,EURO,1,0,965
SVN,1,3,3,3,1,EURO,1,0,25279
SVN,2,1,1,1,1,EURO,1,0,2388
SVN,2,1,2,1,1,EURO,1,0,788
SVN,2,1,3,1,1,EURO,1,0,34117
SVN,2,1,1,2,1,EURO,1,0,20742
SVN,2,1,2,2,1,EURO,1,0,3553
SVN,2,1,3,2,1,EURO,1,0,31977
SVN,2,1,1,3,1,EURO,1,0,56
SVN,2,1,3,3,1,EURO,1,0,90470
SVN,2,2,1,1,1,EURO,1,0,17118
SVN,2,2,2,1,1,EURO,1,0,2621
SVN,2,2,3,1,1,EURO,1,0,25213
SVN,2,2,1,2,1,EURO,1,0,161240
SVN,2,2,2,2,1,EURO,1,0,14183
SVN,2,2,3,2,1,EURO,1,0,66256
SVN,2,2,1,3,1,EURO,1,0,84
SVN,2,2,3,3,1,EURO,1,0,86229
SVN,2,3,1,1,1,EURO,1,0,3871
SVN,2,3,2,1,1,EURO,1,0,615
SVN,2,3,3,1,1,EURO,1,0,3208
SVN,2,3,1,2,1,EURO,1,0,171228
SVN,2,3,2,2,1,EURO,1,0,11689
SVN,2,3,3,2,1,EURO,1,0,19235
SVN,2,3,1,3,1,EURO,1,0,297
SVN,2,3,3,3,1,EURO,1,0,25023
SVN,1,1,1,1,1,EURO,1,1,119
SVN,1,1,2,1,1,EURO,1,1,25
SVN,1,1,3,1,1,EURO,1,1,759
SVN,1,1,1,2,1,EURO,1,1,643
SVN,1,1,2,2,1,EURO,1,1,123
SVN,1,1,3,2,1,EURO,1,1,307
SVN,1,1,1,3,1,EURO,1,1,12
SVN,1,1,3,3,1,EURO,1,1,522
SVN,1,2,1,1,1,EURO,1,1,70
SVN,1,2,2,1,1,EURO,1,1,9
SVN,1,2,3,1,1,EURO,1,1,219
SVN,1,2,1,2,1,EURO,1,1,2691
SVN,1,2,2,2,1,EURO,1,1,262
SVN,1,2,3,2,1,EURO,1,1,592
SVN,1,2,1,3,1,EURO,1,1,11
SVN,1,2,3,3,1,EURO,1,1,1147
SVN,1,3,1,1,1,EURO,1,1,5
SVN,1,3,2,1,1,EURO,1,1,1
SVN,1,3,3,1,1,EURO,1,1,3
SVN,1,3,1,2,1,EURO,1,1,1130
SVN,1,3,2,2,1,EURO,1,1,73
SVN,1,3,3,2,1,EURO,1,1,138
SVN,1,3,1,3,1,EURO,1,1,30
SVN,1,3,3,3,1,EURO,1,1,439
SVN,1,99,99,1,1,EURO,1,1,4
SVN,1,99,99,2,1,EURO,1,1,12
SVN,1,99,99,3,1,EURO,1,1,4
SVN,2,1,1,1,1,EURO,1,1,49
SVN,2,1,2,1,1,EURO,1,1,13
SVN,2,1,3,1,1,EURO,1,1,682
SVN,2,1,1,2,1,EURO,1,1,487
SVN,2,1,2,2,1,EURO,1,1,112
SVN,2,1,3,2,1,EURO,1,1,546
SVN,2,1,1,3,1,EURO,1,1,2
SVN,2,1,3,3,1,EURO,1,1,1214
SVN,2,2,1,1,1,EURO,1,1,61
SVN,2,2,2,1,1,EURO,1,1,16
SVN,2,2,3,1,1,EURO,1,1,248
SVN,2,2,1,2,1,EURO,1,1,1765
SVN,2,2,2,2,1,EURO,1,1,267
SVN,2,2,3,2,1,EURO,1,1,670
SVN,2,2,3,3,1,EURO,1,1,1076
SVN,2,3,1,1,1,EURO,1,1,8
SVN,2,3,3,1,1,EURO,1,1,7
SVN,2,3,1,2,1,EURO,1,1,1338
SVN,2,3,2,2,1,EURO,1,1,97
SVN,2,3,3,2,1,EURO,1,1,262
SVN,2,3,1,3,1,EURO,1,1,3
SVN,2,3,3,3,1,EURO,1,1,272
SVN,2,99,99,1,1,EURO,1,1,1
