coub,sex,edu_lfs,lfs,age,oecd,regionb,oecdb,fborn,number
ISL,2,99,99,1,1,EURO,1,1,8
ISL,2,99,1,2,1,EURO,1,1,698
ISL,2,99,2,2,1,EURO,1,1,41
ISL,2,99,3,2,1,EURO,1,1,515
ISL,2,99,99,2,1,EURO,1,1,20
ISL,2,99,1,3,1,EURO,1,1,3
ISL,2,99,3,3,1,EURO,1,1,44
ISL,2,99,99,3,1,EURO,1,1,5
ISL,2,99,99,99,1,EURO,1,1,87
ISR,1,1,1,1,1,ASIA,1,0,43166
ISR,1,1,2,1,1,ASIA,1,0,8686
ISR,1,1,3,1,1,ASIA,1,0,207455
ISR,1,1,1,2,1,ASIA,1,0,134214
ISR,1,1,2,2,1,ASIA,1,0,10267
ISR,1,1,3,2,1,ASIA,1,0,73825
ISR,1,1,1,3,1,ASIA,1,0,7969
ISR,1,1,2,3,1,ASIA,1,0,268
ISR,1,1,3,3,1,ASIA,1,0,35162
ISR,1,2,1,1,1,ASIA,1,0,211798
ISR,1,2,2,1,1,ASIA,1,0,15124
ISR,1,2,3,1,1,ASIA,1,0,105086
ISR,1,2,1,2,1,ASIA,1,0,481553
ISR,1,2,2,2,1,ASIA,1,0,21995
ISR,1,2,3,2,1,ASIA,1,0,117040
ISR,1,2,1,3,1,ASIA,1,0,16166
ISR,1,2,2,3,1,ASIA,1,0,357
ISR,1,2,3,3,1,ASIA,1,0,23345
ISR,1,3,1,1,1,ASIA,1,0,17218
ISR,1,3,2,1,1,ASIA,1,0,641
ISR,1,3,3,1,1,ASIA,1,0,3528
ISR,1,3,1,2,1,ASIA,1,0,561152
ISR,1,3,2,2,1,ASIA,1,0,18541
ISR,1,3,3,2,1,ASIA,1,0,38163
ISR,1,3,1,3,1,ASIA,1,0,26139
ISR,1,3,2,3,1,ASIA,1,0,549
ISR,1,3,3,3,1,ASIA,1,0,29230
ISR,1,99,1,1,1,ASIA,1,0,36
ISR,1,99,1,2,1,ASIA,1,0,162
ISR,1,99,3,2,1,ASIA,1,0,90
ISR,1,99,3,3,1,ASIA,1,0,120
ISR,2,1,1,1,1,ASIA,1,0,24972
ISR,2,1,2,1,1,ASIA,1,0,6888
ISR,2,1,3,1,1,ASIA,1,0,190446
ISR,2,1,1,2,1,ASIA,1,0,43103
ISR,2,1,2,2,1,ASIA,1,0,4979
ISR,2,1,3,2,1,ASIA,1,0,143557
ISR,2,1,1,3,1,ASIA,1,0,2707
ISR,2,1,2,3,1,ASIA,1,0,73
ISR,2,1,3,3,1,ASIA,1,0,57482
ISR,2,2,1,1,1,ASIA,1,0,190608
ISR,2,2,2,1,1,ASIA,1,0,15157
ISR,2,2,3,1,1,ASIA,1,0,108179
ISR,2,2,1,2,1,ASIA,1,0,318249
ISR,2,2,2,2,1,ASIA,1,0,20073
ISR,2,2,3,2,1,ASIA,1,0,159622
ISR,2,2,1,3,1,ASIA,1,0,8934
ISR,2,2,2,3,1,ASIA,1,0,317
ISR,2,2,3,3,1,ASIA,1,0,30091
ISR,2,3,1,1,1,ASIA,1,0,28667
ISR,2,3,2,1,1,ASIA,1,0,2989
ISR,2,3,3,1,1,ASIA,1,0,6466
ISR,2,3,1,2,1,ASIA,1,0,633468
ISR,2,3,2,2,1,ASIA,1,0,21317
ISR,2,3,3,2,1,ASIA,1,0,89164
ISR,2,3,1,3,1,ASIA,1,0,14606
ISR,2,3,2,3,1,ASIA,1,0,331
ISR,2,3,3,3,1,ASIA,1,0,40417
ISR,2,99,1,1,1,ASIA,1,0,43
ISR,2,99,3,1,1,ASIA,1,0,31
ISR,2,99,1,2,1,ASIA,1,0,327
ISR,2,99,3,2,1,ASIA,1,0,160
ISR,2,99,3,3,1,ASIA,1,0,187
ISR,1,1,1,1,1,ASIA,1,1,452
ISR,1,1,2,1,1,ASIA,1,1,83
ISR,1,1,3,1,1,ASIA,1,1,4850
ISR,1,1,99,1,1,ASIA,1,1,539
ISR,1,1,1,2,1,ASIA,1,1,8280
ISR,1,1,2,2,1,ASIA,1,1,835
ISR,1,1,3,2,1,ASIA,1,1,1498
ISR,1,1,99,2,1,ASIA,1,1,1
ISR,1,1,1,3,1,ASIA,1,1,1121
ISR,1,1,2,3,1,ASIA,1,1,10
ISR,1,1,3,3,1,ASIA,1,1,2166
ISR,1,1,99,3,1,ASIA,1,1,3
ISR,1,2,1,1,1,ASIA,1,1,3210
ISR,1,2,2,1,1,ASIA,1,1,313
ISR,1,2,3,1,1,ASIA,1,1,3549
ISR,1,2,1,2,1,ASIA,1,1,29019
ISR,1,2,2,2,1,ASIA,1,1,1819
ISR,1,2,3,2,1,ASIA,1,1,4883
ISR,1,2,99,2,1,ASIA,1,1,14
ISR,1,2,1,3,1,ASIA,1,1,1674
ISR,1,2,2,3,1,ASIA,1,1,82
ISR,1,2,3,3,1,ASIA,1,1,3384
ISR,1,2,99,3,1,ASIA,1,1,1
ISR,1,2,1,1564,1,ASIA,1,1,36
ISR,1,2,3,1564,1,ASIA,1,1,65
ISR,1,3,1,1,1,ASIA,1,1,1394
ISR,1,3,2,1,1,ASIA,1,1,87
ISR,1,3,3,1,1,ASIA,1,1,222
ISR,1,3,99,1,1,ASIA,1,1,1
ISR,1,3,1,2,1,ASIA,1,1,56442
ISR,1,3,2,2,1,ASIA,1,1,1612
ISR,1,3,3,2,1,ASIA,1,1,4991
ISR,1,3,99,2,1,ASIA,1,1,14
ISR,1,3,1,3,1,ASIA,1,1,4077
ISR,1,3,2,3,1,ASIA,1,1,428
ISR,1,3,3,3,1,ASIA,1,1,4647
ISR,1,3,99,3,1,ASIA,1,1,4
ISR,1,3,1,1564,1,ASIA,1,1,239
ISR,1,3,2,1564,1,ASIA,1,1,30
ISR,1,3,3,1564,1,ASIA,1,1,402
ISR,1,99,1,1,1,ASIA,1,1,19
ISR,1,99,3,1,1,ASIA,1,1,146
ISR,1,99,99,1,1,ASIA,1,1,25
ISR,1,99,1,2,1,ASIA,1,1,819
ISR,1,99,2,2,1,ASIA,1,1,17
ISR,1,99,3,2,1,ASIA,1,1,332
ISR,1,99,99,2,1,ASIA,1,1,358
ISR,1,99,1,3,1,ASIA,1,1,43
ISR,1,99,2,3,1,ASIA,1,1,3
ISR,1,99,3,3,1,ASIA,1,1,119
ISR,1,99,99,3,1,ASIA,1,1,18
ISR,1,99,99,99,1,ASIA,1,1,515
ISR,2,1,1,1,1,ASIA,1,1,577
ISR,2,1,2,1,1,ASIA,1,1,48
ISR,2,1,3,1,1,ASIA,1,1,4245
ISR,2,1,99,1,1,ASIA,1,1,768
ISR,2,1,1,2,1,ASIA,1,1,3681
ISR,2,1,2,2,1,ASIA,1,1,466
ISR,2,1,3,2,1,ASIA,1,1,4434
ISR,2,1,1,3,1,ASIA,1,1,331
ISR,2,1,3,3,1,ASIA,1,1,2615
ISR,2,1,3,1564,1,ASIA,1,1,254
ISR,2,2,1,1,1,ASIA,1,1,2395
ISR,2,2,2,1,1,ASIA,1,1,542
ISR,2,2,3,1,1,ASIA,1,1,2693
ISR,2,2,1,2,1,ASIA,1,1,12199
ISR,2,2,2,2,1,ASIA,1,1,817
ISR,2,2,3,2,1,ASIA,1,1,10312
ISR,2,2,99,2,1,ASIA,1,1,3
ISR,2,2,1,3,1,ASIA,1,1,927
ISR,2,2,2,3,1,ASIA,1,1,116
ISR,2,2,3,3,1,ASIA,1,1,4734
ISR,2,2,1,1564,1,ASIA,1,1,174
ISR,2,3,1,1,1,ASIA,1,1,1864
ISR,2,3,2,1,1,ASIA,1,1,109
ISR,2,3,3,1,1,ASIA,1,1,630
ISR,2,3,99,1,1,ASIA,1,1,1
ISR,2,3,1,2,1,ASIA,1,1,35648
ISR,2,3,2,2,1,ASIA,1,1,2998
ISR,2,3,3,2,1,ASIA,1,1,10194
ISR,2,3,99,2,1,ASIA,1,1,12
ISR,2,3,1,3,1,ASIA,1,1,1620
ISR,2,3,2,3,1,ASIA,1,1,14
ISR,2,3,3,3,1,ASIA,1,1,4430
ISR,2,3,1,1564,1,ASIA,1,1,76
ISR,2,99,1,1,1,ASIA,1,1,23
ISR,2,99,3,1,1,ASIA,1,1,106
ISR,2,99,99,1,1,ASIA,1,1,52
ISR,2,99,1,2,1,ASIA,1,1,313
ISR,2,99,2,2,1,ASIA,1,1,16
ISR,2,99,3,2,1,ASIA,1,1,464
ISR,2,99,99,2,1,ASIA,1,1,417
ISR,2,99,1,3,1,ASIA,1,1,12
ISR,2,99,3,3,1,ASIA,1,1,155
ISR,2,99,99,3,1,ASIA,1,1,25
ISR,2,99,99,99,1,ASIA,1,1,428
ITA,1,1,1,1,1,EURO,1,0,122187
ITA,1,1,2,1,1,EURO,1,0,102560
ITA,1,1,3,1,1,EURO,1,0,1190621
ITA,1,1,1,2,1,EURO,1,0,3678835
ITA,1,1,2,2,1,EURO,1,0,575741
ITA,1,1,3,2,1,EURO,1,0,1528194
ITA,1,1,1,3,1,EURO,1,0,163923
ITA,1,1,2,3,1,EURO,1,0,3863
ITA,1,1,3,3,1,EURO,1,0,3858528
ITA,1,2,1,1,1,EURO,1,0,362827
ITA,1,2,2,1,1,EURO,1,0,183242
ITA,1,2,3,1,1,EURO,1,0,688499
ITA,1,2,1,2,1,EURO,1,0,4943419
ITA,1,2,2,2,1,EURO,1,0,390152
ITA,1,2,3,2,1,EURO,1,0,833705
ITA,1,2,1,3,1,EURO,1,0,96506
ITA,1,2,2,3,1,EURO,1,0,1130
ITA,1,2,3,3,1,EURO,1,0,1001021
ITA,1,3,1,1,1,EURO,1,0,17524
ITA,1,3,2,1,1,EURO,1,0,7364
ITA,1,3,3,1,1,EURO,1,0,57995
ITA,1,3,1,2,1,EURO,1,0,1956393
ITA,1,3,2,2,1,EURO,1,0,103074
ITA,1,3,3,2,1,EURO,1,0,235862
ITA,1,3,1,3,1,EURO,1,0,96957
ITA,1,3,2,3,1,EURO,1,0,460
ITA,1,3,3,3,1,EURO,1,0,362959
ITA,2,1,1,1,1,EURO,1,0,43085
ITA,2,1,2,1,1,EURO,1,0,53463
ITA,2,1,3,1,1,EURO,1,0,1136282
ITA,2,1,1,2,1,EURO,1,0,1737676
ITA,2,1,2,2,1,EURO,1,0,316579
ITA,2,1,3,2,1,EURO,1,0,3236951
ITA,2,1,1,3,1,EURO,1,0,62158
ITA,2,1,2,3,1,EURO,1,0,1297
ITA,2,1,3,3,1,EURO,1,0,5917931
ITA,2,2,1,1,1,EURO,1,0,234378
ITA,2,2,2,1,1,EURO,1,0,159679
ITA,2,2,3,1,1,EURO,1,0,796320
ITA,2,2,1,2,1,EURO,1,0,3632511
ITA,2,2,2,2,1,EURO,1,0,373690
ITA,2,2,3,2,1,EURO,1,0,1952946
ITA,2,2,1,3,1,EURO,1,0,29692
ITA,2,2,2,3,1,EURO,1,0,355
ITA,2,2,3,3,1,EURO,1,0,890167
ITA,2,3,1,1,1,EURO,1,0,34055
ITA,2,3,2,1,1,EURO,1,0,14196
ITA,2,3,3,1,1,EURO,1,0,88302
ITA,2,3,1,2,1,EURO,1,0,2244528
ITA,2,3,2,2,1,EURO,1,0,174286
ITA,2,3,3,2,1,EURO,1,0,508797
ITA,2,3,1,3,1,EURO,1,0,19356
ITA,2,3,2,3,1,EURO,1,0,459
ITA,2,3,3,3,1,EURO,1,0,309196
ITA,1,1,1,1,1,EURO,1,1,8522
ITA,1,1,2,1,1,EURO,1,1,1335
ITA,1,1,3,1,1,EURO,1,1,12291
ITA,1,1,99,1,1,EURO,1,1,994
ITA,1,1,1,2,1,EURO,1,1,155619
ITA,1,1,2,2,1,EURO,1,1,16754
ITA,1,1,3,2,1,EURO,1,1,46137
ITA,1,1,99,2,1,EURO,1,1,60
ITA,1,1,1,3,1,EURO,1,1,19235
ITA,1,1,2,3,1,EURO,1,1,1662
ITA,1,1,3,3,1,EURO,1,1,254388
ITA,1,1,99,3,1,EURO,1,1,315
ITA,1,1,1,1564,1,EURO,1,1,689
ITA,1,1,2,1564,1,EURO,1,1,185
ITA,1,1,3,1564,1,EURO,1,1,171
ITA,1,2,1,1,1,EURO,1,1,13703
ITA,1,2,2,1,1,EURO,1,1,1754
ITA,1,2,3,1,1,EURO,1,1,8933
ITA,1,2,99,1,1,EURO,1,1,12
ITA,1,2,1,2,1,EURO,1,1,195775
ITA,1,2,2,2,1,EURO,1,1,14877
ITA,1,2,3,2,1,EURO,1,1,35993
ITA,1,2,99,2,1,EURO,1,1,149
ITA,1,2,1,3,1,EURO,1,1,18457
ITA,1,2,2,3,1,EURO,1,1,702
ITA,1,2,3,3,1,EURO,1,1,105192
ITA,1,2,99,3,1,EURO,1,1,214
ITA,1,2,1,99,1,EURO,1,1,24
ITA,1,2,1,1564,1,EURO,1,1,3527
ITA,1,2,2,1564,1,EURO,1,1,178
ITA,1,2,3,1564,1,EURO,1,1,713
ITA,1,3,1,1,1,EURO,1,1,6020
ITA,1,3,2,1,1,EURO,1,1,1412
ITA,1,3,3,1,1,EURO,1,1,2914
ITA,1,3,99,1,1,EURO,1,1,8
ITA,1,3,1,2,1,EURO,1,1,209763
ITA,1,3,2,2,1,EURO,1,1,13845
ITA,1,3,3,2,1,EURO,1,1,24153
ITA,1,3,99,2,1,EURO,1,1,105
ITA,1,3,1,3,1,EURO,1,1,16607
ITA,1,3,2,3,1,EURO,1,1,731
ITA,1,3,3,3,1,EURO,1,1,54794
ITA,1,3,99,3,1,EURO,1,1,36
ITA,1,3,1,1564,1,EURO,1,1,5085
ITA,1,3,2,1564,1,EURO,1,1,105
ITA,1,3,3,1564,1,EURO,1,1,524
ITA,1,99,1,1,1,EURO,1,1,490
ITA,1,99,2,1,1,EURO,1,1,44
ITA,1,99,3,1,1,EURO,1,1,1140
ITA,1,99,99,1,1,EURO,1,1,234
ITA,1,99,1,2,1,EURO,1,1,8117
ITA,1,99,2,2,1,EURO,1,1,901
ITA,1,99,3,2,1,EURO,1,1,4057
ITA,1,99,99,2,1,EURO,1,1,2275
ITA,1,99,1,3,1,EURO,1,1,945
ITA,1,99,2,3,1,EURO,1,1,167
ITA,1,99,3,3,1,EURO,1,1,8774
ITA,1,99,99,3,1,EURO,1,1,1647
ITA,1,99,99,99,1,EURO,1,1,1919
ITA,2,1,1,1,1,EURO,1,1,5136
ITA,2,1,2,1,1,EURO,1,1,1023
ITA,2,1,3,1,1,EURO,1,1,11201
ITA,2,1,99,1,1,EURO,1,1,1613
ITA,2,1,1,2,1,EURO,1,1,85253
ITA,2,1,2,2,1,EURO,1,1,7942
ITA,2,1,3,2,1,EURO,1,1,67160
ITA,2,1,99,2,1,EURO,1,1,74
ITA,2,1,1,3,1,EURO,1,1,9664
ITA,2,1,2,3,1,EURO,1,1,1231
ITA,2,1,3,3,1,EURO,1,1,325010
ITA,2,1,99,3,1,EURO,1,1,310
ITA,2,1,1,1564,1,EURO,1,1,146
ITA,2,1,2,1564,1,EURO,1,1,21
ITA,2,1,3,1564,1,EURO,1,1,287
ITA,2,2,1,1,1,EURO,1,1,12208
ITA,2,2,2,1,1,EURO,1,1,1524
ITA,2,2,3,1,1,EURO,1,1,9381
ITA,2,2,99,1,1,EURO,1,1,1
ITA,2,2,1,2,1,EURO,1,1,111201
ITA,2,2,2,2,1,EURO,1,1,7014
ITA,2,2,3,2,1,EURO,1,1,46174
ITA,2,2,99,2,1,EURO,1,1,36
ITA,2,2,1,3,1,EURO,1,1,9038
ITA,2,2,2,3,1,EURO,1,1,799
ITA,2,2,3,3,1,EURO,1,1,75431
ITA,2,2,99,3,1,EURO,1,1,98
ITA,2,2,1,1564,1,EURO,1,1,1122
ITA,2,2,2,1564,1,EURO,1,1,187
ITA,2,2,3,1564,1,EURO,1,1,2319
ITA,2,3,1,1,1,EURO,1,1,5851
ITA,2,3,2,1,1,EURO,1,1,821
ITA,2,3,3,1,1,EURO,1,1,2958
ITA,2,3,99,1,1,EURO,1,1,7
ITA,2,3,1,2,1,EURO,1,1,148543
ITA,2,3,2,2,1,EURO,1,1,9316
ITA,2,3,3,2,1,EURO,1,1,37267
ITA,2,3,99,2,1,EURO,1,1,58
ITA,2,3,1,3,1,EURO,1,1,5279
ITA,2,3,2,3,1,EURO,1,1,285
ITA,2,3,3,3,1,EURO,1,1,32870
ITA,2,3,99,3,1,EURO,1,1,38
ITA,2,3,1,1564,1,EURO,1,1,4344
ITA,2,3,3,1564,1,EURO,1,1,994
ITA,2,99,1,1,1,EURO,1,1,338
ITA,2,99,2,1,1,EURO,1,1,82
ITA,2,99,3,1,1,EURO,1,1,1205
ITA,2,99,99,1,1,EURO,1,1,205
ITA,2,99,1,2,1,EURO,1,1,5209
ITA,2,99,2,2,1,EURO,1,1,345
ITA,2,99,3,2,1,EURO,1,1,4157
ITA,2,99,99,2,1,EURO,1,1,1334
ITA,2,99,1,3,1,EURO,1,1,465
ITA,2,99,2,3,1,EURO,1,1,464
ITA,2,99,3,3,1,EURO,1,1,8103
ITA,2,99,99,3,1,EURO,1,1,1453
JAM,1,1,1,1,1,SCAC,0,1,2903
JAM,1,1,2,1,1,SCAC,0,1,401
JAM,1,1,3,1,1,SCAC,0,1,4989
JAM,1,1,99,1,1,SCAC,0,1,1461
JAM,1,1,1,2,1,SCAC,0,1,32353
JAM,1,1,2,2,1,SCAC,0,1,4859
JAM,1,1,3,2,1,SCAC,0,1,11605
JAM,1,1,1,3,1,SCAC,0,1,6396
JAM,1,1,2,3,1,SCAC,0,1,374
JAM,1,1,3,3,1,SCAC,0,1,38401
JAM,1,2,1,1,1,SCAC,0,1,15579
JAM,1,2,2,1,1,SCAC,0,1,2121
JAM,1,2,3,1,1,SCAC,0,1,6603
JAM,1,2,1,2,1,SCAC,0,1,138198
JAM,1,2,2,2,1,SCAC,0,1,7387
JAM,1,2,3,2,1,SCAC,0,1,25811
JAM,1,2,1,3,1,SCAC,0,1,6636
JAM,1,2,2,3,1,SCAC,0,1,420
JAM,1,2,3,3,1,SCAC,0,1,19267
JAM,1,3,1,1,1,SCAC,0,1,2049
JAM,1,3,2,1,1,SCAC,0,1,226
JAM,1,3,3,1,1,SCAC,0,1,1566
JAM,1,3,1,2,1,SCAC,0,1,91147
JAM,1,3,2,2,1,SCAC,0,1,6700
JAM,1,3,3,2,1,SCAC,0,1,10314
JAM,1,3,99,2,1,SCAC,0,1,1
JAM,1,3,1,3,1,SCAC,0,1,4919
JAM,1,3,2,3,1,SCAC,0,1,449
JAM,1,3,3,3,1,SCAC,0,1,14259
JAM,1,99,1,1,1,SCAC,0,1,27
JAM,1,99,3,1,1,SCAC,0,1,13
JAM,1,99,99,1,1,SCAC,0,1,2
JAM,1,99,1,2,1,SCAC,0,1,218
JAM,1,99,2,2,1,SCAC,0,1,35
JAM,1,99,3,2,1,SCAC,0,1,33
JAM,1,99,99,2,1,SCAC,0,1,81
JAM,1,99,3,3,1,SCAC,0,1,11
JAM,1,99,99,99,1,SCAC,0,1,77
JAM,2,1,1,1,1,SCAC,0,1,2095
JAM,2,1,2,1,1,SCAC,0,1,567
JAM,2,1,3,1,1,SCAC,0,1,5636
JAM,2,1,99,1,1,SCAC,0,1,2211
JAM,2,1,1,2,1,SCAC,0,1,31837
JAM,2,1,2,2,1,SCAC,0,1,3945
JAM,2,1,3,2,1,SCAC,0,1,15133
JAM,2,1,1,3,1,SCAC,0,1,5079
JAM,2,1,2,3,1,SCAC,0,1,414
JAM,2,1,3,3,1,SCAC,0,1,55854
JAM,2,2,1,1,1,SCAC,0,1,11873
JAM,2,2,2,1,1,SCAC,0,1,2605
JAM,2,2,3,1,1,SCAC,0,1,6523
JAM,2,2,1,2,1,SCAC,0,1,132600
JAM,2,2,2,2,1,SCAC,0,1,9754
JAM,2,2,3,2,1,SCAC,0,1,30168
JAM,2,2,1,3,1,SCAC,0,1,8496
JAM,2,2,2,3,1,SCAC,0,1,564
JAM,2,2,3,3,1,SCAC,0,1,37102
JAM,2,2,1,1564,1,SCAC,0,1,13
JAM,2,3,1,1,1,SCAC,0,1,5489
JAM,2,3,2,1,1,SCAC,0,1,593
JAM,2,3,3,1,1,SCAC,0,1,837
JAM,2,3,1,2,1,SCAC,0,1,151281
JAM,2,3,2,2,1,SCAC,0,1,8093
JAM,2,3,3,2,1,SCAC,0,1,19299
JAM,2,3,1,3,1,SCAC,0,1,7729
JAM,2,3,2,3,1,SCAC,0,1,574
JAM,2,3,3,3,1,SCAC,0,1,23616
JAM,2,3,3,1564,1,SCAC,0,1,20
JAM,2,99,1,1,1,SCAC,0,1,32
JAM,2,99,3,1,1,SCAC,0,1,9
JAM,2,99,99,1,1,SCAC,0,1,1
JAM,2,99,1,2,1,SCAC,0,1,267
JAM,2,99,2,2,1,SCAC,0,1,6
JAM,2,99,3,2,1,SCAC,0,1,42
JAM,2,99,99,2,1,SCAC,0,1,198
JAM,2,99,3,3,1,SCAC,0,1,16
JAM,2,99,99,3,1,SCAC,0,1,2
JAM,2,99,99,99,1,SCAC,0,1,80
JOR,1,1,1,1,1,ASIA,0,1,481
JOR,1,1,2,1,1,ASIA,0,1,236
JOR,1,1,3,1,1,ASIA,0,1,1713
JOR,1,1,99,1,1,ASIA,0,1,87
JOR,1,1,1,2,1,ASIA,0,1,5173
JOR,1,1,2,2,1,ASIA,0,1,567
JOR,1,1,3,2,1,ASIA,0,1,2263
JOR,1,1,1,3,1,ASIA,0,1,498
JOR,1,1,3,3,1,ASIA,0,1,1273
JOR,1,1,99,3,1,ASIA,0,1,1
JOR,1,2,1,1,1,ASIA,0,1,1547
JOR,1,2,2,1,1,ASIA,0,1,518
JOR,1,2,3,1,1,ASIA,0,1,3964
JOR,1,2,99,1,1,ASIA,0,1,3
JOR,1,2,1,2,1,ASIA,0,1,13977
JOR,1,2,2,2,1,ASIA,0,1,885
JOR,1,2,3,2,1,ASIA,0,1,3117
JOR,1,2,99,2,1,ASIA,0,1,7
JOR,1,2,1,3,1,ASIA,0,1,394
JOR,1,2,3,3,1,ASIA,0,1,1566
JOR,1,2,1,1564,1,ASIA,0,1,76
JOR,1,2,2,1564,1,ASIA,0,1,1275
JOR,1,3,1,1,1,ASIA,0,1,852
JOR,1,3,2,1,1,ASIA,0,1,240
JOR,1,3,3,1,1,ASIA,0,1,559
JOR,1,3,1,2,1,ASIA,0,1,25433
JOR,1,3,2,2,1,ASIA,0,1,1585
JOR,1,3,3,2,1,ASIA,0,1,2599
JOR,1,3,1,3,1,ASIA,0,1,622
JOR,1,3,2,3,1,ASIA,0,1,13
JOR,1,3,3,3,1,ASIA,0,1,2042
JOR,1,99,1,1,1,ASIA,0,1,13
JOR,1,99,3,1,1,ASIA,0,1,140
JOR,1,99,99,1,1,ASIA,0,1,10
JOR,1,99,1,2,1,ASIA,0,1,198
JOR,1,99,2,2,1,ASIA,0,1,32
JOR,1,99,3,2,1,ASIA,0,1,170
JOR,1,99,99,2,1,ASIA,0,1,102
JOR,1,99,1,3,1,ASIA,0,1,9
JOR,1,99,3,3,1,ASIA,0,1,53
JOR,1,99,99,3,1,ASIA,0,1,14
JOR,1,99,99,99,1,ASIA,0,1,280
JOR,2,1,1,1,1,ASIA,0,1,232
JOR,2,1,2,1,1,ASIA,0,1,28
JOR,2,1,3,1,1,ASIA,0,1,1507
JOR,2,1,99,1,1,ASIA,0,1,550
JOR,2,1,1,2,1,ASIA,0,1,1452
JOR,2,1,2,2,1,ASIA,0,1,534
JOR,2,1,3,2,1,ASIA,0,1,6976
JOR,2,1,99,2,1,ASIA,0,1,1
JOR,2,1,1,3,1,ASIA,0,1,134
JOR,2,1,3,3,1,ASIA,0,1,1917
JOR,2,2,1,1,1,ASIA,0,1,756
JOR,2,2,2,1,1,ASIA,0,1,527
JOR,2,2,3,1,1,ASIA,0,1,2860
JOR,2,2,99,1,1,ASIA,0,1,1
JOR,2,2,1,2,1,ASIA,0,1,5258
JOR,2,2,2,2,1,ASIA,0,1,637
JOR,2,2,3,2,1,ASIA,0,1,10358
JOR,2,2,1,3,1,ASIA,0,1,351
JOR,2,2,3,3,1,ASIA,0,1,1795
JOR,2,2,2,1564,1,ASIA,0,1,221
JOR,2,2,3,1564,1,ASIA,0,1,335
JOR,2,3,1,1,1,ASIA,0,1,677
JOR,2,3,2,1,1,ASIA,0,1,75
JOR,2,3,3,1,1,ASIA,0,1,1021
JOR,2,3,1,2,1,ASIA,0,1,9570
JOR,2,3,2,2,1,ASIA,0,1,1373
JOR,2,3,3,2,1,ASIA,0,1,11637
JOR,2,3,99,2,1,ASIA,0,1,4
JOR,2,3,1,3,1,ASIA,0,1,205
JOR,2,3,3,3,1,ASIA,0,1,421
JOR,2,3,1,1564,1,ASIA,0,1,218
JOR,2,99,1,1,1,ASIA,0,1,4
JOR,2,99,3,1,1,ASIA,0,1,107
JOR,2,99,99,1,1,ASIA,0,1,3
JOR,2,99,1,2,1,ASIA,0,1,56
JOR,2,99,2,2,1,ASIA,0,1,9
JOR,2,99,3,2,1,ASIA,0,1,285
JOR,2,99,99,2,1,ASIA,0,1,22
JOR,2,99,1,3,1,ASIA,0,1,4
JOR,2,99,3,3,1,ASIA,0,1,31
JOR,2,99,99,3,1,ASIA,0,1,3
JOR,2,99,99,99,1,ASIA,0,1,204
JPN,1,99,1,1,1,ASIA,1,0,2078594
JPN,1,99,2,1,1,ASIA,1,0,173150
JPN,1,99,3,1,1,ASIA,1,0,3201471
JPN,1,99,99,1,1,ASIA,1,0,483807
JPN,1,99,1,2,1,ASIA,1,0,26055815
JPN,1,99,2,2,1,ASIA,1,0,1293680
JPN,1,99,3,2,1,ASIA,1,0,1765861
JPN,1,99,99,2,1,ASIA,1,0,2449063
JPN,1,99,1,3,1,ASIA,1,0,4484939
JPN,1,99,2,3,1,ASIA,1,0,200048
JPN,1,99,3,3,1,ASIA,1,0,9193867
JPN,1,99,99,3,1,ASIA,1,0,498642
JPN,2,99,1,1,1,ASIA,1,0,2031016
JPN,2,99,2,1,1,ASIA,1,0,130094
JPN,2,99,3,1,1,ASIA,1,0,3070327
JPN,2,99,99,1,1,ASIA,1,0,437720
JPN,2,99,1,2,1,ASIA,1,0,20370458
JPN,2,99,2,2,1,ASIA,1,0,708082
JPN,2,99,3,2,1,ASIA,1,0,8185021
JPN,2,99,99,2,1,ASIA,1,0,1960599
JPN,2,99,1,3,1,ASIA,1,0,2997853
JPN,2,99,2,3,1,ASIA,1,0,47621
JPN,2,99,3,3,1,ASIA,1,0,15194637
JPN,2,99,99,3,1,ASIA,1,0,612101
JPN,1,1,1,1,1,ASIA,1,1,450
JPN,1,1,2,1,1,ASIA,1,1,527
JPN,1,1,3,1,1,ASIA,1,1,7062
JPN,1,1,99,1,1,ASIA,1,1,2208
JPN,1,1,1,2,1,ASIA,1,1,2754
JPN,1,1,2,2,1,ASIA,1,1,183
JPN,1,1,3,2,1,ASIA,1,1,1655
JPN,1,1,1,3,1,ASIA,1,1,493
JPN,1,1,3,3,1,ASIA,1,1,2882
JPN,1,2,1,1,1,ASIA,1,1,6311
JPN,1,2,2,1,1,ASIA,1,1,1486
JPN,1,2,3,1,1,ASIA,1,1,9814
JPN,1,2,1,2,1,ASIA,1,1,40350
JPN,1,2,2,2,1,ASIA,1,1,1735
JPN,1,2,3,2,1,ASIA,1,1,9143
JPN,1,2,99,2,1,ASIA,1,1,9
JPN,1,2,1,3,1,ASIA,1,1,3646
JPN,1,2,2,3,1,ASIA,1,1,95
JPN,1,2,3,3,1,ASIA,1,1,7532
JPN,1,2,99,3,1,ASIA,1,1,7
JPN,1,2,1,1564,1,ASIA,1,1,40
JPN,1,2,3,1564,1,ASIA,1,1,267
JPN,1,3,1,1,1,ASIA,1,1,3990
JPN,1,3,2,1,1,ASIA,1,1,356
JPN,1,3,3,1,1,ASIA,1,1,2694
JPN,1,3,99,1,1,ASIA,1,1,1
JPN,1,3,1,2,1,ASIA,1,1,123297
